1411125319	6.32	0.0
1411125320	6.32	0.0
1411125321	6.32	0.0
1411125322	6.32	0.0
1411125323	6.32	0.0
1411125324	6.37	0.0
1411125325	6.37	0.0
1411125326	6.37	0.0
1411125327	6.37	0.0
1411125328	6.37	0.1
1411125329	6.5	0.1
1411125330	6.5	0.0
1411125331	6.5	0.0
1411125333	6.5	0.0
1411125334	6.5	0.0
1411125335	6.54	0.0
1411125336	6.54	0.0
1411125337	6.54	0.0
1411125338	6.54	0.0
1411125339	6.54	0.0
1411125340	6.66	0.0
1411125341	6.66	0.1
1411125342	6.66	0.0
1411125343	6.66	0.0
1411125344	6.66	0.0
1411125345	6.69	0.0
1411125346	6.69	0.0
1411125347	6.69	0.0
1411125348	6.69	0.0
1411125349	6.69	0.0
1411125350	6.79	0.1
1411125351	6.79	0.0
1411125352	6.79	0.1
1411125353	6.79	0.0
1411125354	6.79	0.0
1411125355	6.97	0.0
1411125356	6.97	0.0
1411125357	6.97	0.0
1411125358	6.97	0.0
1411125359	6.97	0.0
1411125360	6.97	0.0
1411125361	6.97	0.0
1411125362	6.97	0.0
1411125363	6.97	0.1
1411125364	6.97	0.0
1411125365	6.97	0.0
1411125366	6.97	0.0
1411125367	6.97	0.0
1411125368	6.97	0.0
1411125369	6.97	0.0
1411125370	6.98	0.0
1411125371	6.98	0.0
1411125372	6.98	0.0
1411125373	6.98	0.1
1411125374	6.98	0.0
1411125375	7.06	0.1
1411125376	7.06	0.0
1411125377	7.06	0.0
1411125378	7.06	0.0
1411125379	7.06	0.0
1411125380	7.05	0.0
1411125381	7.05	0.0
1411125382	7.05	0.0
1411125383	7.05	0.0
1411125384	7.05	0.0
1411125385	7.13	0.0
1411125386	7.13	0.1
1411125387	7.13	0.0
1411125388	7.13	0.0
1411125389	7.13	0.0
1411125390	7.12	0.0
1411125391	7.12	0.0
1411125392	7.12	0.0
1411125393	7.12	0.0
1411125394	7.12	0.0
1411125395	7.19	0.1
1411125396	7.19	0.0
1411125397	7.19	0.0
1411125398	7.19	0.1
1411125399	7.19	0.0
1411125400	7.17	0.0
1411125401	7.17	0.0
1411125402	7.17	0.0
1411125403	7.17	0.0
1411125404	7.17	0.0
1411125405	7.16	0.0
1411125406	7.16	0.0
1411125407	7.16	0.0
1411125408	7.16	0.0
1411125409	7.16	0.1
1411125410	7.23	0.0
1411125411	7.23	0.0
1411125412	7.23	0.0
1411125413	7.23	0.0
1411125414	7.23	0.0
1411125415	7.21	0.0
1411125416	7.21	0.1
1411125417	7.21	0.0
1411125418	7.21	0.0
1411125419	7.21	0.0
1411125420	7.27	0.1
1411125421	7.27	0.0
1411125422	7.27	0.0
1411125423	7.27	0.0
1411125424	7.27	0.0
1411125425	7.25	0.0
1411125426	7.25	0.0
1411125427	7.25	0.0
1411125428	7.25	0.0
1411125429	7.25	0.0
1411125430	7.23	0.0
1411125431	7.23	0.0
1411125432	7.23	0.1
1411125433	7.23	0.0
1411125434	7.23	0.0
1411125435	7.37	0.0
1411125436	7.37	0.0
1411125437	7.37	0.0
1411125438	7.37	0.1
1411125439	7.37	0.0
1411125440	7.34	0.0
1411125441	7.34	0.0
1411125442	7.34	0.0
1411125443	7.34	0.1
1411125444	7.34	0.0
1411125445	7.4	0.0
1411125446	7.4	0.0
1411125447	7.4	0.0
1411125448	7.4	0.0
1411125449	7.4	0.0
1411125450	7.52	0.0
1411125451	7.52	0.0
1411125452	7.52	0.0
1411125453	7.52	0.0
1411125454	7.52	0.1
1411125455	7.64	0.0
1411125456	7.64	0.0
1411125457	7.64	0.0
1411125458	7.64	0.0
1411125459	7.64	0.0
1411125460	7.67	0.1
1411125461	7.67	1.1
1411125462	7.67	0.0
1411125463	7.67	0.0
1411125464	7.67	0.0
1411125465	7.78	0.0
1411125466	7.78	0.0
1411125467	7.78	0.0
1411125468	7.78	0.0
1411125469	7.78	0.0
1411125470	7.88	0.0
1411125471	7.88	0.1
1411125472	7.88	0.0
1411125473	7.88	0.0
1411125474	7.88	0.0
1411125475	8.05	0.1
1411125476	8.05	0.0
1411125477	8.05	0.0
1411125478	8.05	0.0
1411125479	8.05	0.0
1411125480	7.96	0.0
1411125481	7.96	0.1
1411125482	7.96	0.0
1411125483	7.96	0.0
1411125484	7.96	0.0
1411125485	7.96	0.0
1411125486	7.96	0.0
1411125487	7.96	0.0
1411125488	7.96	0.0
1411125489	7.96	0.0
1411125490	8.21	0.0
1411125491	8.21	0.0
1411125492	8.21	0.1
1411125493	8.21	0.0
1411125494	8.21	0.0
1411125495	8.19	0.0
1411125496	8.19	0.0
1411125497	8.19	0.1
1411125498	8.19	0.0
1411125499	8.19	0.0
1411125500	8.42	0.0
1411125501	8.42	0.0
1411125502	8.42	0.1
1411125503	8.42	0.0
1411125504	8.42	0.0
1411125505	8.46	0.0
1411125506	8.46	0.0
1411125507	8.46	0.0
1411125508	8.46	0.0
1411125509	8.46	0.0
1411125510	9.07	0.0
1411125511	9.07	0.0
1411125512	9.07	0.0
1411125513	9.07	0.1
1411125514	9.07	0.0
1411125515	8.98	0.0
1411125516	8.98	0.0
1411125517	8.98	0.0
1411125518	8.98	0.1
1411125519	8.98	0.0
1411125520	8.98	0.0
1411125521	8.98	0.0
1411125522	8.98	0.0
1411125523	8.98	0.0
1411125524	8.98	0.1
1411125525	8.9	0.0
1411125526	8.9	0.0
1411125527	8.9	0.0
1411125528	8.9	0.0
1411125529	8.9	0.0
1411125530	8.83	0.0
1411125531	8.83	0.0
1411125532	8.83	0.0
1411125533	8.83	0.0
1411125534	8.83	0.0
1411125535	8.61	0.1
1411125536	8.61	0.0
1411125537	8.61	0.0
1411125538	8.61	0.0
1411125539	8.61	0.0
1411125540	8.0	0.0
1411125541	8.0	0.1
1411125542	8.0	0.0
1411125543	8.0	0.0
1411125544	8.0	0.0
1411125545	7.44	0.0
1411125546	7.44	0.0
1411125547	7.44	0.1
1411125548	7.44	0.0
1411125549	7.44	0.0
1411125550	7.0	0.0
1411125551	7.0	0.0
1411125552	7.0	0.0
1411125553	7.0	0.0
1411125554	7.0	0.0
1411125555	6.52	0.0
1411125556	6.52	0.0
1411125557	6.52	0.0
1411125558	6.52	0.0
1411125559	6.52	0.0
1411125560	6.08	0.0
1411125561	6.08	0.1
1411125562	6.08	0.0
1411125563	6.08	0.0
1411125564	6.08	0.0
1411125565	5.75	0.0
1411125566	5.75	0.0
1411125567	5.75	0.1
1411125568	5.75	0.0
1411125569	5.75	0.0
1411125570	5.37	0.0
1411125571	5.37	0.0
1411125572	5.37	0.0
1411125573	5.37	0.0
1411125574	5.37	0.0
1411125575	5.02	0.0
1411125576	5.02	0.1
1411125577	5.02	0.0
1411125578	5.02	0.0
1411125579	5.02	0.0
1411125580	4.7	0.0
1411125581	4.7	0.0
1411125582	4.7	0.0
1411125583	4.7	0.0
1411125584	4.7	0.0
1411125585	4.4	0.0
1411125586	4.4	0.0
1411125587	4.4	0.0
1411125588	4.4	0.0
1411125589	4.4	0.0
1411125590	4.13	0.2
1411125591	4.13	0.0
1411125592	4.13	0.0
1411125593	4.13	0.0
1411125594	4.13	0.0
1411125595	3.88	0.0
1411125596	3.88	0.0
1411125597	3.88	0.0
1411125598	3.88	0.0
1411125599	3.88	0.0
1411125600	3.65	0.0
1411125601	3.65	0.0
1411125602	3.65	0.0
1411125603	3.65	0.1
1411125604	3.65	0.0
1411125605	3.44	0.0
1411125606	3.44	0.0
1411125607	3.44	0.0
1411125608	3.44	0.0
1411125609	3.44	0.0
1411125610	3.24	0.0
1411125611	3.24	0.1
1411125612	3.24	0.0
1411125613	3.24	0.0
1411125614	3.24	0.0
1411125615	3.06	0.0
1411125616	3.06	0.0
1411125617	3.06	0.1
1411125618	3.06	0.0
1411125619	3.06	0.0
1411125620	2.9	0.0
1411125621	2.9	0.0
1411125622	2.9	0.0
1411125623	2.9	0.0
1411125624	2.9	0.0
1411125625	2.75	0.0
1411125626	2.75	0.0
1411125627	2.75	0.0
1411125628	2.75	0.0
1411125629	2.75	0.0
1411125630	2.61	0.0
1411125631	2.61	0.1
1411125632	2.61	0.0
1411125633	2.61	0.0
1411125634	2.61	0.2
1411125635	2.48	0.0
1411125636	2.48	0.0
1411125637	2.48	0.0
1411125638	2.48	0.0
1411125639	2.48	0.0
1411125640	2.36	0.0
1411125641	2.36	0.0
1411125642	2.36	0.0
1411125643	2.36	0.1
1411125644	2.36	0.0
1411125645	2.25	0.0
1411125646	2.25	0.0
1411125647	2.25	0.0
1411125648	2.25	0.0
1411125649	2.25	0.0
1411125650	2.15	0.0
1411125651	2.15	0.0
1411125652	2.15	0.0
1411125653	2.15	0.0
1411125654	2.15	0.0
1411125655	2.06	0.0
1411125656	2.06	0.0
1411125657	2.06	0.1
1411125658	2.06	0.1
1411125659	2.06	0.0
1411125660	1.97	0.0
1411125661	1.97	0.0
1411125662	1.97	0.0
1411125663	1.97	0.0
1411125664	1.97	0.0
1411125665	1.89	0.0
1411125666	1.89	0.0
1411125667	1.89	0.0
1411125668	1.89	0.0
1411125669	1.89	0.0
1411125670	1.82	0.0
1411125671	1.82	0.1
1411125672	1.82	0.0
1411125673	1.82	0.0
1411125674	1.82	0.0
1411125675	1.76	0.0
1411125676	1.76	0.0
1411125677	1.76	0.0
1411125678	1.76	0.0
1411125679	1.76	0.1
1411125680	1.7	0.0
1411125681	1.7	0.0
1411125682	1.7	0.0
1411125683	1.7	0.0
1411125684	1.7	0.0
1411125685	1.64	0.1
1411125686	1.64	0.0
1411125687	1.64	0.0
1411125688	1.64	0.0
1411125689	1.64	0.0
1411125690	1.59	0.0
1411125691	1.59	0.0
1411125692	1.59	0.0
1411125693	1.59	0.0
1411125694	1.59	0.0
1411125695	1.54	0.0
1411125696	1.54	0.0
1411125697	1.54	0.0
1411125698	1.54	0.0
1411125699	1.54	0.0
1411125700	1.58	0.1
1411125701	1.58	0.0
1411125702	1.58	0.1
1411125703	1.58	0.0
1411125704	1.58	0.0
1411125705	1.53	0.0
1411125706	1.53	0.0
1411125707	1.53	0.0
1411125708	1.53	0.0
1411125709	1.53	0.0
1411125710	1.49	0.0
1411125711	1.49	0.0
1411125712	1.49	0.0
1411125713	1.49	0.0
1411125714	1.49	0.0
1411125715	1.45	0.0
1411125716	1.45	0.1
1411125717	1.45	0.0
1411125718	1.45	0.0
1411125719	1.45	0.0
1411125720	1.41	0.0
1411125721	1.41	0.0
1411125722	1.41	0.0
1411125723	1.41	0.0
1411125724	1.41	0.0
1411125725	1.38	0.0
1411125726	1.38	0.1
1411125727	1.38	0.0
1411125728	1.38	0.0
1411125729	1.38	0.0
1411125730	1.35	0.0
1411125731	1.35	0.1
1411125732	1.35	0.0
1411125733	1.35	0.0
1411125734	1.35	0.0
1411125735	1.32	0.0
1411125736	1.32	0.0
1411125737	1.32	0.0
1411125738	1.32	0.0
1411125739	1.32	0.0
1411125740	1.3	0.0
1411125741	1.3	0.0
1411125742	1.3	0.0
1411125743	1.3	0.1
1411125744	1.3	0.0
1411125745	1.27	0.0
1411125746	1.27	0.0
1411125747	1.27	0.1
1411125748	1.27	0.0
1411125749	1.27	0.0
1411125750	1.25	0.0
1411125751	1.25	0.0
1411125752	1.25	0.0
1411125753	1.25	0.0
1411125754	1.25	0.0
1411125755	1.23	0.0
1411125756	1.23	0.0
1411125757	1.23	0.1
1411125758	1.23	0.0
1411125759	1.23	0.0
1411125760	1.21	0.0
1411125761	1.21	0.0
1411125762	1.21	0.0
1411125763	1.21	0.0
1411125764	1.21	0.0
1411125765	1.2	0.0
1411125766	1.2	0.0
1411125767	1.2	0.0
1411125768	1.2	0.0
1411125769	1.2	0.1
1411125770	1.18	0.0
1411125771	1.18	0.1
1411125772	1.18	0.0
1411125773	1.18	0.0
1411125774	1.18	0.0
1411125775	1.17	0.0
1411125776	1.17	0.0
1411125777	1.17	0.0
1411125778	1.17	0.0
1411125779	1.17	0.0
1411125780	1.15	0.0
1411125781	1.15	0.0
1411125782	1.15	0.0
1411125783	1.15	0.0
1411125784	1.15	0.0
1411125785	1.14	0.0
1411125786	1.14	0.1
1411125787	1.14	0.0
1411125788	1.14	0.0
1411125789	1.14	0.0
1411125790	1.13	0.0
1411125791	1.13	0.1
1411125792	1.13	0.0
1411125793	1.13	0.0
1411125794	1.13	0.0
1411125795	1.12	0.0
1411125796	1.12	0.0
1411125797	1.12	0.0
1411125798	1.12	0.1
1411125799	1.12	0.0
1411125800	1.11	0.0
1411125801	1.11	0.0
1411125802	1.11	0.0
1411125803	1.11	0.0
1411125804	1.11	0.0
1411125805	1.1	0.0
1411125806	1.1	0.0
1411125807	1.1	0.0
1411125808	1.1	0.0
1411125809	1.1	0.0
1411125810	1.09	0.0
1411125811	1.09	0.0
1411125812	1.09	0.1
1411125813	1.09	0.0
1411125814	1.09	0.1
1411125815	1.09	0.0
1411125816	1.09	0.0
1411125817	1.09	0.0
1411125818	1.09	0.0
1411125819	1.09	0.0
1411125820	1.08	0.0
1411125821	1.08	0.0
1411125822	1.08	0.0
1411125823	1.08	0.0
1411125824	1.08	0.0
1411125825	1.07	0.1
1411125826	1.07	0.0
1411125827	1.07	0.0
1411125828	1.07	0.0
1411125829	1.07	0.0
1411125830	1.07	0.0
1411125831	1.07	0.0
1411125832	1.07	0.0
1411125833	1.07	0.0
1411125834	1.07	0.0
1411125835	1.06	0.0
1411125836	1.06	0.1
1411125837	1.06	0.0
1411125838	1.06	0.0
1411125839	1.06	0.0
1411125840	1.06	0.0
1411125841	1.06	0.1
1411125842	1.06	0.0
1411125843	1.06	0.0
1411125844	1.06	0.0
1411125845	1.05	0.0
1411125846	1.05	0.0
1411125847	1.05	0.0
1411125848	1.05	0.0
1411125849	1.05	0.0
1411125850	1.05	0.0
1411125851	1.05	0.0
1411125852	1.05	0.0
1411125853	1.05	0.0
1411125854	1.05	0.0
1411125855	1.04	0.1
1411125856	1.04	0.0
1411125857	1.04	0.0
1411125858	1.04	0.0
1411125859	1.04	0.1
1411125860	1.04	0.0
1411125861	1.04	0.0
1411125862	1.04	0.0
1411125863	1.04	0.0
1411125864	1.04	0.0
1411125865	1.04	0.0
1411125866	1.04	0.0
1411125867	1.04	0.0
1411125868	1.04	0.0
1411125869	1.04	0.1
1411125870	1.03	0.0
1411125871	1.03	0.0
1411125872	1.03	0.0
1411125873	1.03	0.0
1411125874	1.03	0.0
1411125875	1.03	0.0
1411125876	1.03	0.0
1411125877	1.03	0.0
1411125878	1.03	0.0
1411125879	1.03	0.0
1411125880	1.03	0.0
1411125881	1.03	0.0
1411125882	1.03	0.1
1411125883	1.03	0.0
1411125884	1.03	0.1
1411125885	1.03	0.0
1411125886	1.03	0.0
1411125887	1.03	0.0
1411125888	1.03	0.0
1411125889	1.03	0.0
1411125890	1.02	0.0
1411125891	1.02	0.0
1411125892	1.02	0.0
1411125893	1.02	0.0
1411125894	1.02	0.0
1411125895	1.02	0.0
1411125896	1.02	0.0
1411125897	1.02	0.0
1411125898	1.02	0.0
1411125899	1.02	0.0
1411125900	1.02	0.0
1411125901	1.02	0.1
1411125902	1.02	0.0
1411125903	1.02	0.0
1411125904	1.02	0.0
1411125905	1.02	0.0
1411125906	1.02	0.1
1411125907	1.02	0.0
1411125908	1.02	0.0
1411125909	1.02	0.0
1411125910	1.02	0.0
1411125911	1.02	0.0
1411125912	1.02	0.0
1411125913	1.02	0.0
1411125914	1.02	0.0
1411125915	1.02	0.0
1411125916	1.02	0.1
1411125917	1.02	0.0
1411125918	1.02	0.0
1411125919	1.02	0.0
1411125920	1.01	0.0
1411125921	1.01	0.0
1411125922	1.01	0.0
1411125923	1.01	0.0
1411125924	1.01	0.0
1411125925	1.01	0.0
1411125926	1.01	0.0
1411125927	1.01	0.0
1411125928	1.01	0.0
1411125929	1.01	0.0
1411125930	1.01	0.2
1411125931	1.01	0.0
1411125932	1.01	0.0
1411125933	1.01	0.0
1411125934	1.01	0.0
1411125935	1.01	0.0
1411125936	1.01	0.0
1411125937	1.01	0.0
1411125938	1.01	0.0
1411125939	1.01	0.0
1411125940	1.01	0.0
1411125941	1.01	0.0
1411125942	1.01	0.0
1411125943	1.01	0.0
1411125944	1.01	0.1
1411125945	1.01	0.0
1411125946	1.01	0.0
1411125947	1.01	0.0
1411125948	1.01	0.0
1411125949	1.01	0.0
1411125950	1.01	0.0
1411125951	1.01	0.1
1411125952	1.01	0.0
1411125953	1.01	0.0
1411125954	1.01	0.0
1411125955	1.01	0.0
1411125956	1.01	0.0
1411125957	1.01	0.0
1411125958	1.01	0.1
1411125959	1.01	0.0
1411125960	1.01	0.0
1411125961	1.01	0.0
1411125962	1.01	0.0
1411125963	1.01	0.0
1411125964	1.01	0.0
1411125965	1.01	0.0
1411125966	1.01	0.0
1411125967	1.01	0.0
1411125968	1.01	0.0
1411125969	1.01	0.0
1411125970	1.01	0.0
1411125971	1.01	0.0
1411125972	1.01	0.0
1411125973	1.01	0.1
1411125974	1.01	0.1
1411125975	1.01	0.0
1411125976	1.01	0.0
1411125977	1.01	0.0
1411125978	1.01	0.0
1411125979	1.01	0.0
1411125980	1.01	0.0
1411125981	1.01	0.0
1411125982	1.01	0.0
1411125983	1.01	0.0
1411125984	1.01	0.0
1411125985	1.01	0.0
1411125986	1.01	0.0
1411125987	1.01	0.0
1411125988	1.01	0.1
1411125989	1.01	0.0
1411125990	1.0	0.0
1411125991	1.0	0.0
1411125992	1.0	0.0
1411125993	1.0	0.0
1411125994	1.0	0.0
1411125995	1.0	0.0
1411125996	1.0	0.1
1411125997	1.0	0.0
1411125998	1.0	0.0
1411125999	1.0	0.0
1411126000	1.0	0.0
1411126001	1.0	0.0
1411126002	1.0	0.0
1411126003	1.0	0.1
1411126004	1.0	0.0
1411126005	1.0	0.0
1411126006	1.0	0.0
1411126007	1.0	0.0
1411126008	1.0	0.0
1411126009	1.0	0.0
1411126010	1.0	0.0
1411126011	1.0	0.0
1411126012	1.0	0.0
1411126013	1.0	0.0
1411126014	1.0	0.0
1411126015	1.0	0.0
1411126016	1.0	0.0
1411126017	1.0	0.0
1411126018	1.0	0.2
1411126019	1.0	0.0
1411126020	1.48	0.0
1411126021	1.48	0.0
1411126022	1.48	0.0
1411126023	1.48	0.0
1411126024	1.48	0.0
1411126025	1.93	0.0
1411126026	1.93	0.0
1411126027	1.93	0.0
1411126028	1.93	0.2
1411126029	1.93	0.0
1411126030	2.33	0.0
1411126031	2.33	0.0
1411126032	2.33	0.0
1411126033	2.33	0.0
1411126034	2.33	0.0
1411126035	2.71	0.0
1411126036	2.71	0.0
1411126037	2.71	0.0
1411126038	2.71	0.3
1411126039	2.71	0.0
1411126040	2.97	0.3
1411126041	2.97	0.0
1411126042	2.97	0.0
1411126043	2.97	0.0
1411126044	2.97	0.0
1411126045	3.29	0.0
1411126046	3.29	0.0
1411126047	3.29	0.0
1411126048	3.29	0.0
1411126049	3.29	0.0
1411126050	3.59	0.0
1411126051	3.59	0.0
1411126052	3.59	0.0
1411126053	3.59	0.0
1411126054	3.59	0.3
1411126055	3.94	0.0
1411126056	3.94	0.0
1411126057	3.94	0.0
1411126058	3.94	0.0
1411126059	3.94	0.0
1411126060	4.19	0.0
1411126061	4.19	0.0
1411126062	4.19	0.2
1411126063	4.19	0.0
1411126064	4.19	0.0
1411126065	4.41	0.0
1411126066	4.41	0.2
1411126067	4.41	0.0
1411126068	4.41	0.0
1411126069	4.41	0.0
1411126070	4.62	0.0
1411126071	4.62	0.0
1411126072	4.62	0.0
1411126073	4.62	0.0
1411126074	4.62	0.0
1411126075	4.81	0.0
1411126076	4.81	0.0
1411126077	4.81	0.0
1411126078	4.81	0.0
1411126079	4.81	0.2
1411126080	4.98	0.0
1411126081	4.98	0.0
1411126082	4.98	0.0
1411126083	4.98	0.0
1411126084	4.98	0.2
1411126085	5.15	0.0
1411126086	5.15	0.0
1411126087	5.15	0.0
1411126088	5.15	0.0
1411126089	5.15	0.0
1411126090	5.29	0.0
1411126091	5.29	0.0
1411126092	5.29	0.2
1411126093	5.29	0.0
1411126094	5.29	0.0
1411126095	5.43	0.0
1411126096	5.43	0.0
1411126097	5.43	0.0
1411126098	5.43	0.0
1411126099	5.43	0.0
1411126100	5.56	0.0
1411126101	5.56	0.0
1411126102	5.56	0.0
1411126103	5.56	0.0
1411126104	5.56	0.2
1411126105	5.67	0.0
1411126106	5.67	0.0
1411126107	5.67	0.2
1411126108	5.67	0.0
1411126109	5.67	0.0
1411126110	5.78	0.0
1411126111	5.78	0.0
1411126112	5.78	0.0
1411126113	5.78	0.0
1411126114	5.78	0.0
1411126115	5.88	0.0
1411126116	5.88	0.2
1411126117	5.88	0.0
1411126118	5.88	0.0
1411126119	5.88	0.0
1411126120	5.97	0.0
1411126121	5.97	0.0
1411126122	5.97	0.0
1411126123	5.97	0.0
1411126124	5.97	0.0
1411126125	6.05	0.0
1411126126	6.05	0.0
1411126127	6.05	0.0
1411126128	6.05	0.2
1411126129	6.05	0.0
1411126130	6.13	0.2
1411126131	6.13	0.0
1411126132	6.13	0.0
1411126133	6.13	0.0
1411126134	6.13	0.0
1411126135	6.2	0.0
1411126136	6.2	0.0
1411126137	6.2	0.0
1411126138	6.2	0.0
1411126139	6.2	0.0
1411126140	6.02	0.1
1411126141	6.02	0.0
1411126142	6.02	0.0
1411126143	6.02	0.0
1411126144	6.02	0.0
1411126145	5.86	0.0
1411126146	5.86	0.0
1411126147	5.86	0.0
1411126148	5.86	0.0
1411126149	5.86	0.0
1411126150	5.71	0.0
1411126151	5.71	0.3
1411126152	5.71	0.0
1411126153	5.71	0.0
1411126154	5.71	0.0
1411126155	5.57	0.0
1411126156	5.57	0.0
1411126157	5.57	0.0
1411126158	5.57	0.0
1411126159	5.57	0.0
1411126160	5.45	0.0
1411126161	5.45	0.0
1411126162	5.45	0.1
1411126163	5.45	0.0
1411126164	5.45	0.0
1411126165	5.41	0.0
1411126166	5.41	0.0
1411126167	5.41	0.0
1411126168	5.41	0.0
1411126169	5.41	0.0
1411126170	5.3	0.0
1411126171	5.3	0.0
1411126172	5.3	0.0
1411126173	5.3	0.1
1411126174	5.3	0.0
1411126175	5.35	0.1
1411126176	5.35	0.0
1411126177	5.35	0.0
1411126178	5.35	0.0
1411126179	5.35	0.0
1411126180	5.17	0.0
1411126181	5.17	0.0
1411126182	5.17	0.0
1411126183	5.17	0.0
1411126184	5.17	0.0
1411126185	5.07	0.0
1411126186	5.07	0.1
1411126187	5.07	0.0
1411126188	5.07	0.0
1411126189	5.07	0.0
1411126190	4.75	0.0
1411126191	4.75	0.0
